cat,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25
2.0,0.055552,0.017104,0.022624,0.024384,0.022816,0.020848,0.020928,0.021952,0.02312,0.02656,0.033392,0.038096,0.039872,0.0408,0.03144,0.02768,0.0224,0.020544,0.021936,0.02184,0.023664,0.025376,0.021648,0.013968,0.049072,0.312384
2.0,0.049424,0.015984,0.022208,0.023824,0.024672,0.022608,0.020432,0.020496,0.022,0.026576,0.035296,0.044352,0.05056,0.047712,0.035232,0.028928,0.023424,0.022656,0.02208,0.022848,0.023696,0.022784,0.019216,0.012736,0.04744,0.292816
2.0,0.04096,0.013072,0.017392,0.021168,0.0228,0.024112,0.02392,0.026464,0.030288,0.035104,0.04216,0.054272,0.061424,0.05608,0.040976,0.032464,0.025568,0.023872,0.023216,0.023488,0.02384,0.021104,0.01672,0.010896,0.042592,0.246048
2.0,0.06192,0.020352,0.028608,0.028256,0.022784,0.020224,0.016336,0.01664,0.01664,0.019344,0.023232,0.029712,0.033152,0.033104,0.024896,0.021536,0.01712,0.018448,0.016576,0.019488,0.023904,0.026944,0.025488,0.017792,0.05984,0.357664
2.0,0.063792,0.017824,0.024448,0.0292,0.026032,0.0212,0.018624,0.020288,0.019408,0.020528,0.023536,0.027456,0.032048,0.033584,0.026848,0.025712,0.02216,0.019456,0.021392,0.021904,0.024304,0.024864,0.02344,0.0156,0.059216,0.337136
2.0,0.045664,0.013472,0.019168,0.02128,0.02304,0.022224,0.021984,0.02416,0.02808,0.033712,0.04032,0.052032,0.055888,0.050832,0.038784,0.032304,0.026768,0.024448,0.023056,0.023264,0.022512,0.022352,0.017616,0.01064,0.04168,0.26472
2.0,0.053808,0.016656,0.022464,0.022752,0.021712,0.020896,0.019904,0.020464,0.0228,0.02672,0.03384,0.044096,0.04928,0.04864,0.03688,0.029696,0.023232,0.022832,0.022352,0.022992,0.022976,0.024304,0.019536,0.0124,0.046976,0.291792
2.0,0.050976,0.015392,0.020208,0.022752,0.023792,0.023584,0.022592,0.023632,0.026048,0.028736,0.035552,0.042496,0.045312,0.04488,0.034848,0.02872,0.024048,0.023024,0.020544,0.02248,0.024688,0.0232,0.020448,0.01288,0.0512,0.287968
2.0,0.051744,0.015824,0.0228,0.02584,0.026224,0.023024,0.020944,0.019712,0.021744,0.025456,0.032384,0.044144,0.054128,0.049584,0.037152,0.029632,0.022544,0.022864,0.020144,0.02232,0.023584,0.026448,0.020352,0.013232,0.047248,0.280928
2.0,0.04904,0.01856,0.021328,0.023312,0.02224,0.021216,0.018304,0.020816,0.022912,0.027328,0.034512,0.041792,0.04616,0.045312,0.03432,0.027344,0.022032,0.021392,0.020096,0.0212,0.023056,0.02464,0.020432,0.014288,0.049472,0.308896
2.0,0.06,0.016864,0.02336,0.025184,0.024912,0.023088,0.02024,0.020976,0.021072,0.023312,0.02704,0.033616,0.038096,0.036688,0.029616,0.027136,0.02352,0.022688,0.022144,0.02248,0.025136,0.026496,0.020496,0.014688,0.052768,0.318384
2.0,0.045216,0.014624,0.019824,0.020976,0.022544,0.019632,0.020048,0.020512,0.022752,0.027072,0.034032,0.046176,0.054912,0.053792,0.036608,0.032544,0.024064,0.025856,0.020752,0.021392,0.0236,0.02224,0.021376,0.012688,0.063424,0.273344
2.0,0.049952,0.015456,0.02192,0.025488,0.0248,0.022608,0.020864,0.020624,0.02304,0.026192,0.033744,0.044768,0.0512,0.047632,0.037776,0.029168,0.022688,0.023024,0.021536,0.02112,0.023008,0.0236,0.020992,0.01296,0.04888,0.28696
2.0,0.049552,0.013824,0.018528,0.024096,0.023856,0.024112,0.023776,0.025328,0.028224,0.032032,0.039168,0.047152,0.051632,0.051008,0.0384,0.032944,0.029536,0.026336,0.023616,0.024096,0.023968,0.021824,0.017152,0.011232,0.04512,0.253488
2.0,0.05144,0.013984,0.019648,0.023504,0.024128,0.02216,0.021568,0.023392,0.025824,0.030416,0.034272,0.040544,0.044208,0.043328,0.035104,0.0296,0.026656,0.02504,0.022768,0.021952,0.02296,0.023184,0.019136,0.013328,0.04512,0.296736
2.0,0.049648,0.015648,0.022128,0.024544,0.023376,0.022992,0.021632,0.02208,0.022912,0.027968,0.035536,0.04792,0.0564,0.051104,0.0388,0.030928,0.024304,0.02392,0.021168,0.022288,0.023904,0.023024,0.01864,0.011904,0.04544,0.271792
2.0,0.04704,0.015632,0.021008,0.023936,0.022784,0.021248,0.020416,0.023312,0.02536,0.030048,0.038352,0.046816,0.049232,0.047072,0.038032,0.031104,0.025744,0.02376,0.021824,0.021936,0.021776,0.022608,0.019488,0.012448,0.042912,0.286112
2.0,0.058944,0.017904,0.023744,0.024192,0.022848,0.02088,0.019168,0.018768,0.020768,0.024016,0.02992,0.038528,0.04376,0.041856,0.03168,0.028928,0.023552,0.0216,0.022416,0.022704,0.023904,0.023696,0.020176,0.013664,0.055744,0.30664
2.0,0.060032,0.018352,0.025344,0.027152,0.02472,0.022112,0.018944,0.018544,0.020384,0.022176,0.02648,0.032912,0.036912,0.034048,0.026864,0.022816,0.019584,0.019088,0.019728,0.019728,0.023616,0.026064,0.024976,0.016192,0.055792,0.33744
2.0,0.046336,0.016448,0.020448,0.02176,0.021024,0.020288,0.019248,0.020704,0.024384,0.028096,0.035088,0.044128,0.048928,0.04592,0.036016,0.029968,0.023824,0.02248,0.020224,0.02144,0.022144,0.024144,0.01944,0.01376,0.049296,0.304464
2.0,0.050928,0.017408,0.024768,0.026784,0.024288,0.021216,0.017328,0.018816,0.02008,0.02216,0.030032,0.042016,0.055392,0.04976,0.03464,0.027488,0.021392,0.021776,0.019232,0.020016,0.02384,0.025072,0.021984,0.013952,0.049504,0.300128
2.0,0.06048,0.01872,0.025424,0.02544,0.022928,0.019632,0.016752,0.016192,0.017824,0.019792,0.0236,0.028144,0.033296,0.032848,0.023712,0.022096,0.018096,0.019712,0.017616,0.020736,0.02416,0.026864,0.025584,0.017856,0.07096,0.351536
2.0,0.0384,0.012,0.017264,0.018864,0.022544,0.022464,0.024432,0.027552,0.032496,0.041216,0.051184,0.061424,0.0632,0.057008,0.045632,0.037792,0.031584,0.028704,0.025328,0.023104,0.021504,0.019184,0.01504,0.008464,0.036592,0.217024
2.0,0.04608,0.014768,0.019952,0.023152,0.022624,0.022368,0.02304,0.026512,0.028768,0.032,0.037824,0.043392,0.046016,0.044368,0.037328,0.034144,0.027024,0.024688,0.022976,0.023824,0.0232,0.022736,0.017584,0.011824,0.044,0.279808
2.0,0.048464,0.015168,0.019632,0.022912,0.022608,0.022,0.020976,0.022688,0.026288,0.029888,0.037872,0.050624,0.05608,0.056416,0.04176,0.033744,0.026064,0.023552,0.022608,0.022368,0.02264,0.021904,0.018832,0.01208,0.042256,0.260576
2.0,0.043216,0.014032,0.018752,0.022272,0.023472,0.022704,0.024144,0.0272,0.028528,0.033072,0.04016,0.051264,0.055008,0.049104,0.04072,0.035456,0.02904,0.02656,0.024864,0.024944,0.023392,0.02208,0.017056,0.01056,0.040336,0.252064
2.0,0.04048,0.011632,0.016496,0.020416,0.023472,0.023984,0.024464,0.027264,0.030736,0.037552,0.047616,0.056432,0.059696,0.05416,0.044224,0.0372,0.0312,0.028288,0.025584,0.024496,0.02288,0.019328,0.01504,0.009968,0.036112,0.23128
2.0,0.048688,0.015728,0.018912,0.024192,0.023232,0.023424,0.022672,0.022144,0.025152,0.029392,0.038816,0.045248,0.04728,0.04512,0.036176,0.031456,0.024448,0.02312,0.022288,0.022976,0.022992,0.02288,0.017808,0.012096,0.044944,0.288816
2.0,0.050896,0.017536,0.024192,0.025152,0.023552,0.020512,0.019968,0.020096,0.021728,0.0272,0.03432,0.043728,0.053632,0.050224,0.036304,0.030128,0.022032,0.020832,0.019344,0.021104,0.02368,0.025568,0.021456,0.01344,0.04688,0.286496
2.0,0.052384,0.016304,0.023968,0.02512,0.025264,0.022704,0.019712,0.01912,0.021808,0.024608,0.031264,0.04336,0.049968,0.04536,0.032048,0.02664,0.021728,0.021232,0.019072,0.021008,0.023408,0.024592,0.021376,0.013696,0.052864,0.301392
2.0,0.060944,0.01976,0.027808,0.026672,0.022272,0.018272,0.016896,0.017488,0.017744,0.021088,0.026096,0.033824,0.041696,0.037184,0.027408,0.022576,0.017472,0.016768,0.017568,0.018768,0.0196,0.025264,0.025568,0.018368,0.0564,0.346496
2.0,0.046224,0.017216,0.021792,0.024848,0.025296,0.021952,0.018592,0.018832,0.02008,0.025328,0.03496,0.051216,0.063424,0.05448,0.035408,0.02624,0.020352,0.018976,0.018368,0.020464,0.023472,0.023392,0.0216,0.01448,0.044176,0.288832
2.0,0.056768,0.016816,0.022016,0.024064,0.024192,0.019888,0.018496,0.01928,0.020352,0.024256,0.029936,0.040208,0.046368,0.0452,0.035744,0.030016,0.023792,0.02128,0.020032,0.022336,0.023904,0.024256,0.02016,0.01336,0.049232,0.308048
2.0,0.053648,0.016992,0.023072,0.026048,0.02544,0.02288,0.02248,0.0212,0.022768,0.024832,0.02944,0.036336,0.042672,0.04296,0.032768,0.028384,0.023744,0.022816,0.022816,0.022864,0.025584,0.025696,0.020432,0.014192,0.05176,0.298176
2.0,0.058064,0.018064,0.024368,0.02488,0.023424,0.020704,0.018752,0.018448,0.020656,0.023648,0.027648,0.033632,0.036288,0.03808,0.030272,0.026672,0.020992,0.020672,0.019248,0.02104,0.02288,0.024608,0.02168,0.015376,0.0564,0.333504
2.0,0.060368,0.016928,0.023312,0.026592,0.024512,0.02184,0.02104,0.021552,0.022032,0.022784,0.028304,0.032688,0.039856,0.039504,0.031808,0.028608,0.02112,0.0224,0.020992,0.022208,0.024512,0.024112,0.02056,0.013888,0.054272,0.314208
2.0,0.04856,0.014288,0.020816,0.023216,0.02544,0.024224,0.022816,0.022896,0.024624,0.029168,0.036032,0.045184,0.05424,0.05168,0.040176,0.031952,0.025728,0.02408,0.021952,0.022752,0.022832,0.0236,0.018928,0.01208,0.045552,0.267184
2.0,0.042592,0.014624,0.017952,0.019584,0.020432,0.019968,0.019568,0.021424,0.023376,0.027968,0.036864,0.047568,0.056208,0.055632,0.035744,0.033584,0.024288,0.027616,0.023232,0.02184,0.02256,0.022784,0.018912,0.0124,0.061024,0.272256
2.0,0.03952,0.014928,0.018016,0.020496,0.02024,0.019632,0.018896,0.022288,0.02696,0.033568,0.045264,0.060992,0.070176,0.06288,0.04424,0.031488,0.02352,0.020576,0.019504,0.019232,0.020736,0.019376,0.016896,0.012512,0.039984,0.25808
2.0,0.049456,0.018096,0.022304,0.022976,0.023232,0.021184,0.019856,0.020496,0.0224,0.02696,0.032624,0.040736,0.047808,0.046048,0.035392,0.030784,0.024352,0.024736,0.0224,0.022832,0.023552,0.022608,0.019536,0.013472,0.04744,0.29872
2.0,0.053568,0.015696,0.019696,0.022816,0.023808,0.024112,0.024384,0.025312,0.02728,0.02912,0.032864,0.037232,0.038464,0.03848,0.032464,0.029792,0.025376,0.022576,0.022528,0.024288,0.024736,0.023024,0.01848,0.012224,0.050528,0.301152
2.0,0.060672,0.016704,0.02408,0.0264,0.024272,0.020816,0.018128,0.017472,0.019664,0.022256,0.029056,0.038912,0.04288,0.04216,0.030704,0.026688,0.021328,0.02184,0.019472,0.022176,0.024928,0.024528,0.022368,0.014512,0.052544,0.31544
2.0,0.047488,0.01528,0.020336,0.023968,0.024224,0.020992,0.020656,0.02184,0.024256,0.029952,0.036864,0.046544,0.052288,0.050528,0.040448,0.033664,0.027248,0.023312,0.021456,0.020864,0.021792,0.021488,0.018752,0.013104,0.042928,0.279728
2.0,0.061968,0.020608,0.027024,0.027968,0.02536,0.02088,0.018032,0.016736,0.018352,0.019776,0.024656,0.030272,0.032224,0.03304,0.024848,0.021856,0.01848,0.017424,0.018432,0.020832,0.024688,0.027184,0.024656,0.0164,0.05928,0.349024
2.0,0.05144,0.0168,0.02352,0.026048,0.024544,0.0216,0.020144,0.021136,0.022048,0.025408,0.032224,0.039728,0.046752,0.045456,0.035136,0.029936,0.026496,0.024672,0.022448,0.0216,0.022704,0.023936,0.020656,0.01352,0.048864,0.293184
2.0,0.048624,0.014096,0.018848,0.022032,0.023376,0.023664,0.022992,0.024272,0.027776,0.030992,0.040672,0.048544,0.052512,0.049456,0.039056,0.032304,0.02728,0.025248,0.02144,0.023248,0.022848,0.021184,0.017952,0.010256,0.045376,0.265952
2.0,0.060496,0.021536,0.026432,0.023936,0.0212,0.017584,0.015968,0.016992,0.017616,0.019472,0.023728,0.029648,0.034128,0.03192,0.025856,0.023216,0.019568,0.018736,0.017232,0.018112,0.022112,0.025184,0.024048,0.01736,0.059456,0.368464
2.0,0.044128,0.013216,0.018048,0.020832,0.022176,0.021376,0.023312,0.025616,0.02936,0.034608,0.041392,0.052912,0.059056,0.052496,0.040752,0.032704,0.027936,0.02528,0.023264,0.023312,0.023696,0.021728,0.01752,0.010592,0.038112,0.256576
2.0,0.04704,0.014192,0.019088,0.022336,0.02144,0.02264,0.023008,0.02592,0.028928,0.032336,0.04096,0.048448,0.048592,0.045904,0.036496,0.031264,0.02504,0.02448,0.023008,0.02192,0.02216,0.02232,0.01808,0.012304,0.043616,0.27848
3.0,0.045104,0.013216,0.017984,0.020304,0.020416,0.020992,0.021504,0.022272,0.02536,0.031248,0.044624,0.065984,0.082016,0.060736,0.038384,0.030752,0.026208,0.024032,0.021072,0.021504,0.020048,0.018384,0.016496,0.010624,0.042896,0.23784
3.0,0.046496,0.013104,0.019696,0.020832,0.021136,0.01952,0.0192,0.019824,0.023424,0.030464,0.04224,0.064608,0.077408,0.057488,0.035424,0.024528,0.01904,0.01592,0.016144,0.015344,0.017744,0.019904,0.019472,0.014528,0.044368,0.282144
3.0,0.051904,0.01328,0.01864,0.022096,0.022816,0.023536,0.023312,0.02288,0.025728,0.030496,0.041216,0.050432,0.057344,0.049344,0.036128,0.028608,0.023584,0.021632,0.020528,0.020288,0.021408,0.021536,0.018192,0.014944,0.046832,0.273296
3.0,0.044912,0.015296,0.019552,0.019936,0.019584,0.018992,0.018688,0.020576,0.02464,0.031744,0.041264,0.060752,0.066192,0.056176,0.035936,0.02696,0.021488,0.019328,0.017856,0.018784,0.019728,0.020784,0.017904,0.014768,0.046368,0.281792
3.0,0.047152,0.012144,0.018208,0.021056,0.022112,0.021376,0.020304,0.022944,0.026832,0.03184,0.04624,0.066896,0.077344,0.059776,0.03768,0.027872,0.0212,0.018528,0.018496,0.019984,0.020944,0.020736,0.01896,0.013216,0.040064,0.248096
3.0,0.037504,0.010288,0.014224,0.01792,0.02032,0.021536,0.023744,0.025168,0.029824,0.037136,0.053216,0.080784,0.093872,0.072912,0.047088,0.034624,0.02688,0.022352,0.021152,0.02072,0.019584,0.017744,0.014192,0.008272,0.035296,0.193648
3.0,0.0448,0.011872,0.016432,0.02048,0.021824,0.022304,0.023504,0.02536,0.03064,0.034384,0.043792,0.05768,0.064048,0.056512,0.040032,0.032096,0.025024,0.022768,0.021824,0.021312,0.018784,0.019328,0.01752,0.01184,0.043424,0.252416
3.0,0.047744,0.012944,0.017744,0.020848,0.020528,0.020096,0.020128,0.020528,0.023808,0.031056,0.043632,0.066768,0.082736,0.063296,0.03848,0.028448,0.023824,0.020592,0.018784,0.019664,0.021552,0.020896,0.01744,0.011136,0.041472,0.245856
3.0,0.033408,0.011376,0.014144,0.016368,0.017408,0.018368,0.022032,0.02568,0.031664,0.04024,0.05912,0.081936,0.083888,0.064624,0.040112,0.028464,0.023136,0.019696,0.01584,0.016336,0.016608,0.017216,0.015968,0.012816,0.039952,0.2336
3.0,0.047152,0.013536,0.017648,0.01968,0.01976,0.020608,0.020576,0.022176,0.02496,0.031152,0.0436,0.064576,0.07696,0.062464,0.04256,0.030544,0.024272,0.021632,0.02072,0.020608,0.02144,0.020656,0.016992,0.011872,0.040992,0.242864
3.0,0.052112,0.014992,0.020496,0.0232,0.021952,0.019904,0.017776,0.019376,0.021936,0.027216,0.0364,0.053184,0.06632,0.058608,0.036608,0.027536,0.022416,0.021504,0.02,0.021456,0.022544,0.021456,0.017824,0.012896,0.047248,0.27504
3.0,0.04576,0.016304,0.02024,0.022224,0.02184,0.01992,0.019952,0.020304,0.02328,0.028064,0.040704,0.062112,0.06928,0.054976,0.036144,0.02928,0.023024,0.02056,0.019344,0.01912,0.02128,0.02224,0.019504,0.013168,0.042128,0.269248
3.0,0.049424,0.017312,0.022384,0.022656,0.021568,0.0196,0.018336,0.019728,0.020352,0.0268,0.03352,0.053328,0.065152,0.053936,0.034608,0.024112,0.018128,0.0152,0.014656,0.01568,0.018112,0.023072,0.021744,0.016576,0.048928,0.305088
3.0,0.036256,0.011008,0.016048,0.019824,0.020432,0.023008,0.024144,0.026576,0.030512,0.037008,0.052992,0.076192,0.0908,0.067072,0.044672,0.034304,0.027984,0.02456,0.0224,0.01976,0.018448,0.017472,0.014352,0.009184,0.036096,0.198896
3.0,0.045472,0.012864,0.019024,0.020976,0.02208,0.022528,0.020768,0.0236,0.027376,0.033392,0.043728,0.0584,0.063872,0.054816,0.036592,0.02984,0.02408,0.02144,0.020224,0.021744,0.022272,0.022576,0.017744,0.013024,0.048272,0.253296
3.0,0.039184,0.011088,0.016224,0.019424,0.022496,0.023872,0.024112,0.026032,0.029296,0.034736,0.0504,0.070624,0.080384,0.06256,0.04136,0.02944,0.022336,0.019568,0.018,0.017472,0.018752,0.018688,0.018544,0.013264,0.039248,0.232896
3.0,0.041296,0.012112,0.017456,0.020832,0.022912,0.022896,0.022912,0.02528,0.028544,0.035392,0.047568,0.062576,0.067808,0.057408,0.041936,0.031776,0.024368,0.022208,0.019408,0.01896,0.019184,0.019968,0.018656,0.012688,0.041952,0.243904
3.0,0.036672,0.010176,0.014048,0.017056,0.019456,0.020464,0.019424,0.023184,0.026464,0.036496,0.053536,0.082,0.109552,0.075488,0.044688,0.035088,0.025792,0.022576,0.02152,0.019248,0.019392,0.01752,0.013424,0.009088,0.033264,0.194384
3.0,0.047056,0.014608,0.020288,0.021936,0.021696,0.020832,0.02128,0.020672,0.025504,0.030944,0.042112,0.056672,0.068416,0.055632,0.036464,0.0256,0.021648,0.019072,0.0176,0.018224,0.020768,0.02104,0.018816,0.014032,0.042784,0.276304
3.0,0.045008,0.012368,0.01664,0.019712,0.021088,0.022912,0.022192,0.024608,0.02904,0.035472,0.049024,0.0676,0.06944,0.057648,0.038,0.030032,0.024144,0.021456,0.020048,0.020224,0.020544,0.019792,0.016592,0.012352,0.041888,0.242176
3.0,0.044,0.01216,0.0172,0.020528,0.023072,0.024112,0.024752,0.025408,0.030976,0.038912,0.048576,0.059472,0.060816,0.053664,0.039488,0.030128,0.027008,0.023184,0.022848,0.021056,0.02024,0.019104,0.017184,0.012832,0.042528,0.240752
3.0,0.052512,0.018656,0.022368,0.024032,0.021328,0.017392,0.016464,0.017472,0.019872,0.02616,0.033584,0.051584,0.061776,0.050656,0.03064,0.023648,0.0164,0.015808,0.016336,0.017328,0.019888,0.021808,0.022064,0.017136,0.0504,0.314688
3.0,0.038352,0.01112,0.01488,0.019472,0.022,0.023872,0.02472,0.02712,0.030672,0.039792,0.051344,0.069824,0.079968,0.063808,0.04152,0.032464,0.026944,0.023472,0.02088,0.020896,0.019216,0.018928,0.01624,0.00984,0.03768,0.214976
3.0,0.053648,0.01552,0.018816,0.022176,0.022752,0.022096,0.019888,0.019264,0.021504,0.026256,0.035168,0.051472,0.062176,0.051216,0.03528,0.027888,0.022624,0.021392,0.020512,0.021392,0.022592,0.021904,0.01944,0.012448,0.048368,0.284208
3.0,0.046464,0.013664,0.019216,0.021184,0.021872,0.020624,0.019824,0.022512,0.02584,0.032768,0.043296,0.05888,0.06952,0.055344,0.038624,0.031472,0.025008,0.021136,0.020416,0.019776,0.019312,0.019568,0.017712,0.0124,0.04448,0.259088
3.0,0.050064,0.014864,0.019552,0.022944,0.021648,0.020448,0.019536,0.020736,0.023248,0.029488,0.039264,0.053984,0.063664,0.05176,0.033808,0.02552,0.02112,0.01784,0.01656,0.017712,0.019072,0.019744,0.018784,0.015088,0.049696,0.293856
3.0,0.026944,0.0068,0.009968,0.013152,0.01672,0.021696,0.026752,0.033248,0.042224,0.05544,0.07896,0.101024,0.098688,0.071088,0.044528,0.03568,0.027072,0.022128,0.01992,0.019968,0.018864,0.015936,0.013216,0.007392,0.027664,0.144928
3.0,0.031856,0.008656,0.013232,0.016128,0.019328,0.02176,0.023664,0.027424,0.03208,0.044528,0.06136,0.087392,0.095104,0.07904,0.050848,0.035712,0.027264,0.024,0.02176,0.02024,0.01784,0.015936,0.012144,0.007984,0.030912,0.173808
3.0,0.045712,0.013088,0.018208,0.019408,0.020304,0.020288,0.018832,0.020272,0.022352,0.03184,0.04504,0.072032,0.089552,0.0656,0.038832,0.0292,0.021856,0.021968,0.019952,0.020032,0.019488,0.01936,0.01632,0.010576,0.041584,0.238304
3.0,0.050496,0.014672,0.019632,0.02272,0.021312,0.019872,0.020192,0.021744,0.02392,0.029856,0.03968,0.053328,0.058832,0.05016,0.03496,0.026064,0.02128,0.019184,0.018656,0.018512,0.019456,0.0184,0.019712,0.015024,0.04896,0.293376
3.0,0.032688,0.00944,0.012896,0.0156,0.019408,0.020576,0.020416,0.024592,0.029296,0.038784,0.058496,0.096048,0.115536,0.078368,0.047088,0.032512,0.025712,0.02104,0.0188,0.017728,0.016656,0.016064,0.01368,0.008448,0.030816,0.179312
3.0,0.04416,0.015648,0.019056,0.020976,0.021104,0.020544,0.01912,0.02104,0.023024,0.029728,0.038224,0.053664,0.061696,0.05584,0.038144,0.031392,0.02288,0.021984,0.020224,0.020976,0.021056,0.021584,0.019184,0.013664,0.04616,0.278928
3.0,0.03896,0.011504,0.016208,0.019664,0.020464,0.01984,0.020416,0.022464,0.024896,0.032432,0.049136,0.082256,0.099936,0.071344,0.040752,0.030112,0.024512,0.0224,0.02088,0.019664,0.018016,0.018176,0.016192,0.010176,0.035328,0.214272
3.0,0.042576,0.012928,0.018288,0.019456,0.021216,0.020688,0.02096,0.023024,0.02616,0.03272,0.042112,0.058192,0.062624,0.05632,0.038336,0.029184,0.021808,0.021328,0.018912,0.020144,0.021824,0.020816,0.019264,0.013168,0.047072,0.27088
3.0,0.036336,0.010032,0.01448,0.017376,0.021168,0.023184,0.025184,0.029616,0.03712,0.04344,0.055184,0.07208,0.07408,0.0608,0.04168,0.032672,0.025536,0.023792,0.021056,0.020736,0.019136,0.018592,0.015312,0.011424,0.037216,0.212768
3.0,0.048688,0.013936,0.019904,0.021744,0.02176,0.02024,0.02104,0.022016,0.023936,0.03136,0.04024,0.060112,0.071488,0.057744,0.036512,0.026704,0.022192,0.020416,0.018144,0.019952,0.02072,0.021792,0.019664,0.012816,0.04184,0.26504
3.0,0.04128,0.011776,0.017504,0.022192,0.023456,0.023584,0.022992,0.02552,0.02896,0.036224,0.04864,0.064368,0.070304,0.056704,0.038448,0.029168,0.024528,0.020816,0.020592,0.02024,0.020064,0.020736,0.017824,0.012304,0.040736,0.24104
3.0,0.049072,0.015184,0.020512,0.02144,0.02256,0.022048,0.021456,0.021808,0.024224,0.02848,0.037856,0.053936,0.059968,0.054016,0.034144,0.027248,0.020432,0.019424,0.0192,0.019872,0.021184,0.021936,0.019824,0.014336,0.046496,0.283344
3.0,0.042288,0.01152,0.017328,0.021008,0.022432,0.022688,0.02248,0.023328,0.025392,0.032368,0.04504,0.06624,0.084688,0.065728,0.042736,0.032608,0.0244,0.022368,0.019008,0.02064,0.021408,0.021056,0.016912,0.010976,0.037536,0.227824
3.0,0.052736,0.014384,0.020736,0.021664,0.022176,0.019824,0.019424,0.02008,0.02304,0.02808,0.036944,0.05336,0.06536,0.052496,0.033408,0.025856,0.020096,0.016768,0.016784,0.017296,0.018384,0.021232,0.02,0.014896,0.047728,0.297248
3.0,0.038352,0.011696,0.015184,0.019024,0.01896,0.01984,0.022096,0.025392,0.030608,0.0392,0.054208,0.075888,0.087792,0.066656,0.042112,0.03152,0.024144,0.021152,0.018848,0.018992,0.017632,0.018192,0.016304,0.012,0.034416,0.219792
3.0,0.043296,0.012176,0.017152,0.020688,0.022816,0.021776,0.023744,0.027168,0.029328,0.036016,0.044208,0.060736,0.07392,0.061632,0.043824,0.034672,0.027312,0.025104,0.02368,0.022224,0.022192,0.02096,0.0164,0.010672,0.035312,0.222992
3.0,0.058336,0.018832,0.025056,0.024512,0.021232,0.018432,0.017392,0.017008,0.0192,0.022832,0.029664,0.044432,0.050656,0.040976,0.027952,0.022096,0.016688,0.015552,0.014176,0.01592,0.019344,0.02296,0.024064,0.019072,0.056768,0.336848
3.0,0.04424,0.012192,0.017584,0.020368,0.0224,0.021872,0.02296,0.024048,0.027344,0.034832,0.044816,0.059456,0.065248,0.052048,0.03928,0.0304,0.022816,0.021632,0.019536,0.019152,0.020048,0.020256,0.018944,0.014176,0.045664,0.258688
3.0,0.042592,0.011552,0.01672,0.019536,0.02248,0.022944,0.02544,0.026912,0.029872,0.036928,0.045376,0.06168,0.070048,0.057968,0.039408,0.030832,0.024048,0.01976,0.018016,0.017664,0.0192,0.020192,0.018448,0.012384,0.041696,0.248304
3.0,0.04368,0.014464,0.017664,0.021504,0.021792,0.02104,0.020656,0.0228,0.026784,0.033616,0.04016,0.055264,0.068048,0.061632,0.045632,0.035936,0.028928,0.0256,0.023488,0.022688,0.021216,0.018688,0.014688,0.009984,0.04072,0.243328
3.0,0.045696,0.014816,0.018384,0.02112,0.02072,0.020208,0.020896,0.02272,0.024656,0.03048,0.042192,0.058048,0.069312,0.056656,0.03712,0.027392,0.022672,0.019024,0.017952,0.01704,0.01928,0.02016,0.01904,0.014032,0.0436,0.276784
3.0,0.048,0.01464,0.020592,0.021888,0.021552,0.02008,0.02,0.02112,0.024816,0.03088,0.042832,0.060112,0.067648,0.054224,0.034976,0.027824,0.022096,0.019264,0.018016,0.018352,0.020224,0.021664,0.020176,0.014,0.04184,0.273184
3.0,0.032928,0.009504,0.013056,0.017152,0.020016,0.022496,0.024032,0.027504,0.033664,0.042,0.060176,0.083152,0.093824,0.06672,0.043632,0.032848,0.026288,0.022912,0.021168,0.019504,0.018848,0.01728,0.014224,0.009392,0.033008,0.194672
3.0,0.035504,0.008944,0.01448,0.017536,0.020352,0.022352,0.025296,0.026656,0.031936,0.043872,0.060688,0.083888,0.0944,0.070272,0.039792,0.029216,0.022464,0.021472,0.02104,0.02,0.019248,0.018064,0.015632,0.009616,0.033904,0.193376
3.0,0.040848,0.013808,0.018208,0.021008,0.0224,0.022448,0.021232,0.02296,0.025392,0.033088,0.046864,0.067936,0.084,0.063088,0.042384,0.031472,0.02368,0.023312,0.021568,0.02056,0.021136,0.020288,0.017584,0.011008,0.037424,0.226304
3.0,0.044272,0.01296,0.01928,0.021376,0.02272,0.022,0.020384,0.02184,0.024656,0.030736,0.044864,0.060528,0.068592,0.057568,0.037536,0.027248,0.020832,0.021456,0.018768,0.020192,0.020368,0.020832,0.019008,0.013696,0.045248,0.26304
3.0,0.040144,0.011728,0.016432,0.020944,0.021728,0.023536,0.024656,0.025872,0.030016,0.03672,0.050224,0.065584,0.07392,0.061376,0.042208,0.032144,0.024416,0.020096,0.019664,0.018,0.01856,0.018432,0.015984,0.01216,0.042976,0.23248
3.0,0.03832,0.009728,0.013536,0.017824,0.020368,0.023056,0.02496,0.029648,0.035904,0.044752,0.063536,0.08504,0.08056,0.061248,0.039504,0.031168,0.026048,0.023552,0.020384,0.021376,0.021056,0.017728,0.016304,0.009984,0.033472,0.190944
